472.2032817779109,4.1288725269079904
445.2500069933012,4.1477954861623525
467.50140661536716,4.118422256739571
473.66611215344165,4.150193768476649
443.17938478279393,4.126376572527005
448.38353612006176,4.168940616102675
437.68997470883187,4.124630779685704
453.2759035732597,4.230687518974901
442.2558968856465,4.125492055025106
475.41923525650054,4.125552788191709
469.20582008361816,4.126819728391323
431.9091103959363,4.20651975374747
463.74364574591164,4.223657653198415
442.37281252793036,4.154483343454146
442.05727216997184,4.330726928608711
479.93109041743446,4.1241213875814395
433.8809922983637,4.123928141260717
446.5882172335405,4.17345017109239
436.7268436581362,4.2367015976118445
458.9889746122062,4.138348671692564
434.7366085961694,4.1423486862752465
478.35604433564004,4.129766681281932
485.51245921931695,4.158641843815993
436.67328595533036,4.195574215185054
436.69208857638296,4.161945974817401
455.79552073660307,4.120333308964101
480.05460894526914,4.12545635397679
437.34200423932634,4.125687320553104
449.43075107596815,4.130989309509191
467.823522367049,4.121660577696274
441.07394323765766,4.135524570147836
458.4600509919692,4.124484321421433
442.8750656899065,4.150740246012079
433.0153390917694,4.253634347393935
440.7810242290143,4.135672189994254
438.0086583623197,4.128045313043136
454.6262183722574,4.1572741675852685
475.4086991115473,4.118898471137131
433.092243127292,4.15767988389512
474.38489585299976,4.20134978291107
440.9943701325683,4.1199938113932975
448.96386120840907,4.157417936113138
429.31521511485334,4.236835680963775
482.8423602086259,4.133884600734853
453.49757952208165,4.1335476682537635
443.8133923646528,4.13850226136893
475.22297366242856,4.159079682234541
445.8723524977686,4.155711444566511
461.57527667901013,4.121351848963325
444.8153391100932,4.155898526541714
443.0940464421874,4.12029883542492
472.0540656463709,4.132987101852865
432.3920352784917,4.165396596970912
484.12787644413766,4.139422903893388
437.52247969724704,4.164504302699963
476.19081626005936,4.119716819116373
467.57056630961597,4.152101131543188
438.2087687884923,4.131574979250949
440.04798770020716,4.131380479534873
454.6685062350007,4.1398486488275905
436.6938522881828,4.129009454883903
437.8077401909977,4.136894979614944
443.519583837362,4.122365869445935
440.98076852445956,4.135864252054524
456.7221045080805,4.124835887987681
437.68186462065205,4.153480784477266
469.93870612431783,4.124955372729894
434.9719746073242,4.121167289319767
463.2753599873977,4.126476767911382
433.73213197337463,4.146505655114362
462.6360098258592,4.118575145005573
461.2290592311183,4.155807934235243
